user_id,signup_month,activity_month,active
499,2024-02,2024-06,1
500,2024-03,2024-01,0
500,2024-03,2024-02,0
500,2024-03,2024-03,1
500,2024-03,2024-04,1
500,2024-03,2024-05,0
500,2024-03,2024-06,0
501,2024-05,2024-01,0
501,2024-05,2024-02,0
501,2024-05,2024-03,0
501,2024-05,2024-04,0
501,2024-05,2024-05,0
501,2024-05,2024-06,1
502,2024-04,2024-01,0
502,2024-04,2024-02,0
502,2024-04,2024-03,0
502,2024-04,2024-04,1
502,2024-04,2024-05,0
502,2024-04,2024-06,0
503,2024-03,2024-01,0
503,2024-03,2024-02,0
503,2024-03,2024-03,0
503,2024-03,2024-04,0
503,2024-03,2024-05,0
503,2024-03,2024-06,0
504,2024-03,2024-01,0
504,2024-03,2024-02,0
504,2024-03,2024-03,0
504,2024-03,2024-04,0
504,2024-03,2024-05,0
504,2024-03,2024-06,1
505,2024-04,2024-01,0
505,2024-04,2024-02,0
505,2024-04,2024-03,0
505,2024-04,2024-04,1
505,2024-04,2024-05,1
505,2024-04,2024-06,0
506,2024-05,2024-01,0
506,2024-05,2024-02,0
506,2024-05,2024-03,0
506,2024-05,2024-04,0
506,2024-05,2024-05,0
506,2024-05,2024-06,0
507,2024-03,2024-01,0
507,2024-03,2024-02,0
507,2024-03,2024-03,1
507,2024-03,2024-04,1
507,2024-03,2024-05,0
507,2024-03,2024-06,1
508,2024-06,2024-01,0
508,2024-06,2024-02,0
508,2024-06,2024-03,0
508,2024-06,2024-04,0
508,2024-06,2024-05,0
508,2024-06,2024-06,1
509,2024-03,2024-01,0
509,2024-03,2024-02,0
509,2024-03,2024-03,1
509,2024-03,2024-04,0
509,2024-03,2024-05,1
509,2024-03,2024-06,1
510,2024-06,2024-01,0
510,2024-06,2024-02,0
510,2024-06,2024-03,0
510,2024-06,2024-04,0
510,2024-06,2024-05,0
510,2024-06,2024-06,1
511,2024-01,2024-01,1
511,2024-01,2024-02,1
511,2024-01,2024-03,0
511,2024-01,2024-04,0
511,2024-01,2024-05,0
511,2024-01,2024-06,1
512,2024-04,2024-01,0
512,2024-04,2024-02,0
512,2024-04,2024-03,0
512,2024-04,2024-04,0
512,2024-04,2024-05,0
512,2024-04,2024-06,0
513,2024-02,2024-01,0
513,2024-02,2024-02,0
513,2024-02,2024-03,1
513,2024-02,2024-04,1
513,2024-02,2024-05,0
513,2024-02,2024-06,0
514,2024-05,2024-01,0
514,2024-05,2024-02,0
514,2024-05,2024-03,0
514,2024-05,2024-04,0
514,2024-05,2024-05,0
514,2024-05,2024-06,1
515,2024-03,2024-01,0
515,2024-03,2024-02,0
515,2024-03,2024-03,0
515,2024-03,2024-04,1
515,2024-03,2024-05,0
515,2024-03,2024-06,1
516,2024-06,2024-01,0
516,2024-06,2024-02,0
516,2024-06,2024-03,0
516,2024-06,2024-04,0
516,2024-06,2024-05,0
516,2024-06,2024-06,0
517,2024-05,2024-01,0
517,2024-05,2024-02,0
517,2024-05,2024-03,0
517,2024-05,2024-04,0
517,2024-05,2024-05,0
517,2024-05,2024-06,0
518,2024-03,2024-01,0
518,2024-03,2024-02,0
518,2024-03,2024-03,0
518,2024-03,2024-04,0
518,2024-03,2024-05,1
518,2024-03,2024-06,1
519,2024-05,2024-01,0
519,2024-05,2024-02,0
519,2024-05,2024-03,0
519,2024-05,2024-04,0
519,2024-05,2024-05,1
519,2024-05,2024-06,1
520,2024-03,2024-01,0
520,2024-03,2024-02,0
520,2024-03,2024-03,1
520,2024-03,2024-04,0
520,2024-03,2024-05,0
520,2024-03,2024-06,1
521,2024-05,2024-01,0
521,2024-05,2024-02,0
521,2024-05,2024-03,0
521,2024-05,2024-04,0
521,2024-05,2024-05,1
521,2024-05,2024-06,1
522,2024-04,2024-01,0
522,2024-04,2024-02,0
522,2024-04,2024-03,0
522,2024-04,2024-04,0
522,2024-04,2024-05,1
522,2024-04,2024-06,0
523,2024-01,2024-01,1
523,2024-01,2024-02,0
523,2024-01,2024-03,0
523,2024-01,2024-04,1
523,2024-01,2024-05,0
523,2024-01,2024-06,0
524,2024-01,2024-01,0
524,2024-01,2024-02,1
524,2024-01,2024-03,1
524,2024-01,2024-04,1
524,2024-01,2024-05,1
524,2024-01,2024-06,1
525,2024-06,2024-01,0
525,2024-06,2024-02,0
525,2024-06,2024-03,0
525,2024-06,2024-04,0
525,2024-06,2024-05,0
525,2024-06,2024-06,1
526,2024-02,2024-01,0
526,2024-02,2024-02,0
526,2024-02,2024-03,0
526,2024-02,2024-04,0
526,2024-02,2024-05,0
526,2024-02,2024-06,0
527,2024-05,2024-01,0
527,2024-05,2024-02,0
527,2024-05,2024-03,0
527,2024-05,2024-04,0
527,2024-05,2024-05,0
527,2024-05,2024-06,1
528,2024-06,2024-01,0
528,2024-06,2024-02,0
528,2024-06,2024-03,0
528,2024-06,2024-04,0
528,2024-06,2024-05,0
528,2024-06,2024-06,1
529,2024-05,2024-01,0
529,2024-05,2024-02,0
529,2024-05,2024-03,0
529,2024-05,2024-04,0
529,2024-05,2024-05,1
529,2024-05,2024-06,1
530,2024-03,2024-01,0
530,2024-03,2024-02,0
530,2024-03,2024-03,0
530,2024-03,2024-04,0
530,2024-03,2024-05,1
530,2024-03,2024-06,0
531,2024-01,2024-01,1
531,2024-01,2024-02,0
531,2024-01,2024-03,0
531,2024-01,2024-04,0
531,2024-01,2024-05,1
531,2024-01,2024-06,0
532,2024-06,2024-01,0
532,2024-06,2024-02,0
532,2024-06,2024-03,0
532,2024-06,2024-04,0
532,2024-06,2024-05,0
532,2024-06,2024-06,0
533,2024-04,2024-01,0
533,2024-04,2024-02,0
533,2024-04,2024-03,0
533,2024-04,2024-04,0
533,2024-04,2024-05,0
533,2024-04,2024-06,1
534,2024-01,2024-01,1
534,2024-01,2024-02,0
534,2024-01,2024-03,1
534,2024-01,2024-04,1
534,2024-01,2024-05,1
534,2024-01,2024-06,0
535,2024-02,2024-01,0
535,2024-02,2024-02,0
535,2024-02,2024-03,0
535,2024-02,2024-04,0
535,2024-02,2024-05,1
535,2024-02,2024-06,0
536,2024-05,2024-01,0
536,2024-05,2024-02,0
536,2024-05,2024-03,0
536,2024-05,2024-04,0
536,2024-05,2024-05,1
536,2024-05,2024-06,0
537,2024-03,2024-01,0
537,2024-03,2024-02,0
537,2024-03,2024-03,1
537,2024-03,2024-04,1
537,2024-03,2024-05,1
537,2024-03,2024-06,1
538,2024-02,2024-01,0
538,2024-02,2024-02,1
538,2024-02,2024-03,1
538,2024-02,2024-04,0
538,2024-02,2024-05,1
538,2024-02,2024-06,1
539,2024-03,2024-01,0
539,2024-03,2024-02,0
539,2024-03,2024-03,0
539,2024-03,2024-04,1
539,2024-03,2024-05,1
539,2024-03,2024-06,1
540,2024-05,2024-01,0
540,2024-05,2024-02,0
540,2024-05,2024-03,0
540,2024-05,2024-04,0
540,2024-05,2024-05,0
540,2024-05,2024-06,0
541,2024-05,2024-01,0
541,2024-05,2024-02,0
541,2024-05,2024-03,0
541,2024-05,2024-04,0
541,2024-05,2024-05,0
541,2024-05,2024-06,0
542,2024-05,2024-01,0
542,2024-05,2024-02,0
542,2024-05,2024-03,0
542,2024-05,2024-04,0
542,2024-05,2024-05,0
542,2024-05,2024-06,1
543,2024-01,2024-01,0
543,2024-01,2024-02,0
543,2024-01,2024-03,0
543,2024-01,2024-04,1
543,2024-01,2024-05,0
543,2024-01,2024-06,0
544,2024-05,2024-01,0
544,2024-05,2024-02,0
544,2024-05,2024-03,0
544,2024-05,2024-04,0
544,2024-05,2024-05,1
544,2024-05,2024-06,1
545,2024-04,2024-01,0
545,2024-04,2024-02,0
545,2024-04,2024-03,0
545,2024-04,2024-04,1
545,2024-04,2024-05,0
545,2024-04,2024-06,1
546,2024-06,2024-01,0
546,2024-06,2024-02,0
546,2024-06,2024-03,0
546,2024-06,2024-04,0
546,2024-06,2024-05,0
546,2024-06,2024-06,1
547,2024-01,2024-01,1
547,2024-01,2024-02,1
547,2024-01,2024-03,1
547,2024-01,2024-04,1
547,2024-01,2024-05,1
547,2024-01,2024-06,1
548,2024-01,2024-01,1
548,2024-01,2024-02,1
548,2024-01,2024-03,0
548,2024-01,2024-04,1
548,2024-01,2024-05,1
548,2024-01,2024-06,1
549,2024-01,2024-01,0
549,2024-01,2024-02,0
549,2024-01,2024-03,1
549,2024-01,2024-04,0
549,2024-01,2024-05,1
549,2024-01,2024-06,0
550,2024-05,2024-01,0
550,2024-05,2024-02,0
550,2024-05,2024-03,0
550,2024-05,2024-04,0
550,2024-05,2024-05,1
550,2024-05,2024-06,0
551,2024-05,2024-01,0
551,2024-05,2024-02,0
551,2024-05,2024-03,0
551,2024-05,2024-04,0
551,2024-05,2024-05,1
551,2024-05,2024-06,0
552,2024-06,2024-01,0
552,2024-06,2024-02,0
552,2024-06,2024-03,0
552,2024-06,2024-04,0
552,2024-06,2024-05,0
552,2024-06,2024-06,0
553,2024-05,2024-01,0
553,2024-05,2024-02,0
553,2024-05,2024-03,0
553,2024-05,2024-04,0
553,2024-05,2024-05,0
553,2024-05,2024-06,1
554,2024-02,2024-01,0
554,2024-02,2024-02,0
554,2024-02,2024-03,1
554,2024-02,2024-04,0
554,2024-02,2024-05,1
554,2024-02,2024-06,0
555,2024-05,2024-01,0
555,2024-05,2024-02,0
555,2024-05,2024-03,0
555,2024-05,2024-04,0
555,2024-05,2024-05,0
555,2024-05,2024-06,0
556,2024-01,2024-01,1
556,2024-01,2024-02,1
556,2024-01,2024-03,0
556,2024-01,2024-04,1
556,2024-01,2024-05,0
556,2024-01,2024-06,0
557,2024-02,2024-01,0
557,2024-02,2024-02,0
557,2024-02,2024-03,1
557,2024-02,2024-04,1
557,2024-02,2024-05,1
557,2024-02,2024-06,0
558,2024-06,2024-01,0
558,2024-06,2024-02,0
558,2024-06,2024-03,0
558,2024-06,2024-04,0
558,2024-06,2024-05,0
558,2024-06,2024-06,1
559,2024-03,2024-01,0
559,2024-03,2024-02,0
559,2024-03,2024-03,1
559,2024-03,2024-04,1
559,2024-03,2024-05,1
559,2024-03,2024-06,0
560,2024-04,2024-01,0
560,2024-04,2024-02,0
560,2024-04,2024-03,0
560,2024-04,2024-04,1
560,2024-04,2024-05,1
560,2024-04,2024-06,1
561,2024-01,2024-01,1
561,2024-01,2024-02,0
561,2024-01,2024-03,0
561,2024-01,2024-04,0
561,2024-01,2024-05,0
561,2024-01,2024-06,0
562,2024-01,2024-01,1
562,2024-01,2024-02,1
562,2024-01,2024-03,1
562,2024-01,2024-04,0
562,2024-01,2024-05,1
562,2024-01,2024-06,1
563,2024-04,2024-01,0
563,2024-04,2024-02,0
563,2024-04,2024-03,0
563,2024-04,2024-04,1
563,2024-04,2024-05,0
563,2024-04,2024-06,1
564,2024-03,2024-01,0
564,2024-03,2024-02,0
564,2024-03,2024-03,1
564,2024-03,2024-04,1
564,2024-03,2024-05,1
564,2024-03,2024-06,1
565,2024-06,2024-01,0
565,2024-06,2024-02,0
565,2024-06,2024-03,0
565,2024-06,2024-04,0
565,2024-06,2024-05,0
565,2024-06,2024-06,0
566,2024-06,2024-01,0
566,2024-06,2024-02,0
566,2024-06,2024-03,0
566,2024-06,2024-04,0
566,2024-06,2024-05,0
566,2024-06,2024-06,1
567,2024-06,2024-01,0
567,2024-06,2024-02,0
567,2024-06,2024-03,0
567,2024-06,2024-04,0
567,2024-06,2024-05,0
567,2024-06,2024-06,1
568,2024-03,2024-01,0
568,2024-03,2024-02,0
568,2024-03,2024-03,0
568,2024-03,2024-04,1
568,2024-03,2024-05,0
568,2024-03,2024-06,1
569,2024-05,2024-01,0
569,2024-05,2024-02,0
569,2024-05,2024-03,0
569,2024-05,2024-04,0
569,2024-05,2024-05,0
569,2024-05,2024-06,1
570,2024-04,2024-01,0
570,2024-04,2024-02,0
570,2024-04,2024-03,0
570,2024-04,2024-04,0
570,2024-04,2024-05,0
570,2024-04,2024-06,1
571,2024-05,2024-01,0
571,2024-05,2024-02,0
571,2024-05,2024-03,0
571,2024-05,2024-04,0
571,2024-05,2024-05,1
571,2024-05,2024-06,0
572,2024-06,2024-01,0
572,2024-06,2024-02,0
572,2024-06,2024-03,0
572,2024-06,2024-04,0
572,2024-06,2024-05,0
572,2024-06,2024-06,1
573,2024-06,2024-01,0
573,2024-06,2024-02,0
573,2024-06,2024-03,0
573,2024-06,2024-04,0
573,2024-06,2024-05,0
573,2024-06,2024-06,1
574,2024-02,2024-01,0
574,2024-02,2024-02,0
574,2024-02,2024-03,1
574,2024-02,2024-04,1
574,2024-02,2024-05,1
574,2024-02,2024-06,0
575,2024-04,2024-01,0
575,2024-04,2024-02,0
575,2024-04,2024-03,0
575,2024-04,2024-04,0
575,2024-04,2024-05,0
575,2024-04,2024-06,0
576,2024-05,2024-01,0
576,2024-05,2024-02,0
576,2024-05,2024-03,0
576,2024-05,2024-04,0
576,2024-05,2024-05,1
576,2024-05,2024-06,0
577,2024-06,2024-01,0
577,2024-06,2024-02,0
577,2024-06,2024-03,0
577,2024-06,2024-04,0
577,2024-06,2024-05,0
577,2024-06,2024-06,0
578,2024-03,2024-01,0
578,2024-03,2024-02,0
578,2024-03,2024-03,1
578,2024-03,2024-04,1
578,2024-03,2024-05,1
578,2024-03,2024-06,0
579,2024-01,2024-01,1
579,2024-01,2024-02,1
579,2024-01,2024-03,0
579,2024-01,2024-04,1
579,2024-01,2024-05,0
579,2024-01,2024-06,0
580,2024-02,2024-01,0
580,2024-02,2024-02,0
580,2024-02,2024-03,1
580,2024-02,2024-04,1
580,2024-02,2024-05,1
580,2024-02,2024-06,0
581,2024-01,2024-01,0
581,2024-01,2024-02,1
581,2024-01,2024-03,0
581,2024-01,2024-04,1
581,2024-01,2024-05,1
581,2024-01,2024-06,1
582,2024-04,2024-01,0
582,2024-04,2024-02,0
582,2024-04,2024-03,0
582,2024-04,2024-04,1
582,2024-04,2024-05,0
582,2024-04,2024-06,0
583,2024-04,2024-01,0
583,2024-04,2024-02,0
583,2024-04,2024-03,0
583,2024-04,2024-04,1
583,2024-04,2024-05,1
583,2024-04,2024-06,0
584,2024-05,2024-01,0
584,2024-05,2024-02,0
584,2024-05,2024-03,0
584,2024-05,2024-04,0
584,2024-05,2024-05,1
584,2024-05,2024-06,1
585,2024-04,2024-01,0
585,2024-04,2024-02,0
585,2024-04,2024-03,0
585,2024-04,2024-04,0
585,2024-04,2024-05,0
585,2024-04,2024-06,1
586,2024-02,2024-01,0
586,2024-02,2024-02,0
586,2024-02,2024-03,1
586,2024-02,2024-04,1
586,2024-02,2024-05,0
586,2024-02,2024-06,1
587,2024-01,2024-01,1
587,2024-01,2024-02,1
587,2024-01,2024-03,1
587,2024-01,2024-04,1
587,2024-01,2024-05,0
587,2024-01,2024-06,1
588,2024-04,2024-01,0
588,2024-04,2024-02,0
588,2024-04,2024-03,0
588,2024-04,2024-04,1
588,2024-04,2024-05,0
588,2024-04,2024-06,0
589,2024-05,2024-01,0
589,2024-05,2024-02,0
589,2024-05,2024-03,0
589,2024-05,2024-04,0
589,2024-05,2024-05,1
589,2024-05,2024-06,1
590,2024-04,2024-01,0
590,2024-04,2024-02,0
590,2024-04,2024-03,0
590,2024-04,2024-04,0
590,2024-04,2024-05,0
590,2024-04,2024-06,0
591,2024-04,2024-01,0
591,2024-04,2024-02,0
591,2024-04,2024-03,0
591,2024-04,2024-04,1
591,2024-04,2024-05,1
591,2024-04,2024-06,1
592,2024-05,2024-01,0
592,2024-05,2024-02,0
592,2024-05,2024-03,0
592,2024-05,2024-04,0
592,2024-05,2024-05,1
592,2024-05,2024-06,1
593,2024-03,2024-01,0
593,2024-03,2024-02,0
593,2024-03,2024-03,1
593,2024-03,2024-04,0
593,2024-03,2024-05,0
593,2024-03,2024-06,0
594,2024-06,2024-01,0
594,2024-06,2024-02,0
594,2024-06,2024-03,0
594,2024-06,2024-04,0
594,2024-06,2024-05,0
594,2024-06,2024-06,1
595,2024-03,2024-01,0
595,2024-03,2024-02,0
595,2024-03,2024-03,0
595,2024-03,2024-04,0
595,2024-03,2024-05,0
595,2024-03,2024-06,1
596,2024-03,2024-01,0
596,2024-03,2024-02,0
596,2024-03,2024-03,1
596,2024-03,2024-04,0
596,2024-03,2024-05,0
596,2024-03,2024-06,0
597,2024-03,2024-01,0
597,2024-03,2024-02,0
597,2024-03,2024-03,0
597,2024-03,2024-04,0
597,2024-03,2024-05,0
597,2024-03,2024-06,1
598,2024-05,2024-01,0
598,2024-05,2024-02,0
598,2024-05,2024-03,0
598,2024-05,2024-04,0
598,2024-05,2024-05,0
598,2024-05,2024-06,1
599,2024-02,2024-01,0
599,2024-02,2024-02,1
599,2024-02,2024-03,0
599,2024-02,2024-04,0
599,2024-02,2024-05,1
599,2024-02,2024-06,0
600,2024-06,2024-01,0
600,2024-06,2024-02,0
600,2024-06,2024-03,0
600,2024-06,2024-04,0
600,2024-06,2024-05,0
600,2024-06,2024-06,1
601,2024-04,2024-01,0
601,2024-04,2024-02,0
601,2024-04,2024-03,0
601,2024-04,2024-04,0
601,2024-04,2024-05,0
601,2024-04,2024-06,1
602,2024-03,2024-01,0
602,2024-03,2024-02,0
602,2024-03,2024-03,1
602,2024-03,2024-04,1
602,2024-03,2024-05,0
602,2024-03,2024-06,1
603,2024-02,2024-01,0
603,2024-02,2024-02,0
603,2024-02,2024-03,1
603,2024-02,2024-04,0
603,2024-02,2024-05,1
603,2024-02,2024-06,0
604,2024-03,2024-01,0
604,2024-03,2024-02,0
604,2024-03,2024-03,1
604,2024-03,2024-04,1
604,2024-03,2024-05,0
604,2024-03,2024-06,1
605,2024-05,2024-01,0
605,2024-05,2024-02,0
605,2024-05,2024-03,0
605,2024-05,2024-04,0
605,2024-05,2024-05,1
605,2024-05,2024-06,1
606,2024-03,2024-01,0
606,2024-03,2024-02,0
606,2024-03,2024-03,0
606,2024-03,2024-04,0
606,2024-03,2024-05,1
606,2024-03,2024-06,1
607,2024-03,2024-01,0
607,2024-03,2024-02,0
607,2024-03,2024-03,1
607,2024-03,2024-04,1
607,2024-03,2024-05,1
607,2024-03,2024-06,1
608,2024-05,2024-01,0
608,2024-05,2024-02,0
608,2024-05,2024-03,0
608,2024-05,2024-04,0
608,2024-05,2024-05,1
608,2024-05,2024-06,1
609,2024-01,2024-01,0
609,2024-01,2024-02,0
609,2024-01,2024-03,0
609,2024-01,2024-04,0
609,2024-01,2024-05,1
609,2024-01,2024-06,1
610,2024-04,2024-01,0
610,2024-04,2024-02,0
610,2024-04,2024-03,0
610,2024-04,2024-04,0
610,2024-04,2024-05,0
610,2024-04,2024-06,0
611,2024-02,2024-01,0
611,2024-02,2024-02,0
611,2024-02,2024-03,0
611,2024-02,2024-04,1
611,2024-02,2024-05,0
611,2024-02,2024-06,0
612,2024-03,2024-01,0
612,2024-03,2024-02,0
612,2024-03,2024-03,1
612,2024-03,2024-04,1
612,2024-03,2024-05,1
612,2024-03,2024-06,1
613,2024-03,2024-01,0
613,2024-03,2024-02,0
613,2024-03,2024-03,1
613,2024-03,2024-04,0
613,2024-03,2024-05,0
613,2024-03,2024-06,0
614,2024-05,2024-01,0
614,2024-05,2024-02,0
614,2024-05,2024-03,0
614,2024-05,2024-04,0
614,2024-05,2024-05,1
614,2024-05,2024-06,0
615,2024-06,2024-01,0
615,2024-06,2024-02,0
615,2024-06,2024-03,0
615,2024-06,2024-04,0
615,2024-06,2024-05,0
615,2024-06,2024-06,1
616,2024-02,2024-01,0
616,2024-02,2024-02,1
616,2024-02,2024-03,0
616,2024-02,2024-04,1
616,2024-02,2024-05,1
616,2024-02,2024-06,1
617,2024-01,2024-01,0
617,2024-01,2024-02,0
617,2024-01,2024-03,0
617,2024-01,2024-04,0
617,2024-01,2024-05,0
617,2024-01,2024-06,1
618,2024-06,2024-01,0
618,2024-06,2024-02,0
618,2024-06,2024-03,0
618,2024-06,2024-04,0
618,2024-06,2024-05,0
618,2024-06,2024-06,1
619,2024-04,2024-01,0
619,2024-04,2024-02,0
619,2024-04,2024-03,0
619,2024-04,2024-04,0
619,2024-04,2024-05,1
619,2024-04,2024-06,1
620,2024-04,2024-01,0
620,2024-04,2024-02,0
620,2024-04,2024-03,0
620,2024-04,2024-04,1
620,2024-04,2024-05,0
620,2024-04,2024-06,0
621,2024-03,2024-01,0
621,2024-03,2024-02,0
621,2024-03,2024-03,0
621,2024-03,2024-04,1
621,2024-03,2024-05,0
621,2024-03,2024-06,1
622,2024-02,2024-01,0
622,2024-02,2024-02,1
622,2024-02,2024-03,1
622,2024-02,2024-04,1
622,2024-02,2024-05,1
622,2024-02,2024-06,1
623,2024-06,2024-01,0
623,2024-06,2024-02,0
623,2024-06,2024-03,0
623,2024-06,2024-04,0
623,2024-06,2024-05,0
623,2024-06,2024-06,0
624,2024-06,2024-01,0
624,2024-06,2024-02,0
624,2024-06,2024-03,0
624,2024-06,2024-04,0
624,2024-06,2024-05,0
624,2024-06,2024-06,0
625,2024-06,2024-01,0
625,2024-06,2024-02,0
625,2024-06,2024-03,0
625,2024-06,2024-04,0
625,2024-06,2024-05,0
625,2024-06,2024-06,1
626,2024-06,2024-01,0
626,2024-06,2024-02,0
626,2024-06,2024-03,0
626,2024-06,2024-04,0
626,2024-06,2024-05,0
626,2024-06,2024-06,1
627,2024-03,2024-01,0
627,2024-03,2024-02,0
627,2024-03,2024-03,0
627,2024-03,2024-04,0
627,2024-03,2024-05,1
627,2024-03,2024-06,1
628,2024-02,2024-01,0
628,2024-02,2024-02,1
628,2024-02,2024-03,0
628,2024-02,2024-04,0
628,2024-02,2024-05,0
628,2024-02,2024-06,0
629,2024-03,2024-01,0
629,2024-03,2024-02,0
629,2024-03,2024-03,1
629,2024-03,2024-04,0
629,2024-03,2024-05,1
629,2024-03,2024-06,0
630,2024-04,2024-01,0
630,2024-04,2024-02,0
630,2024-04,2024-03,0
630,2024-04,2024-04,0
630,2024-04,2024-05,0
630,2024-04,2024-06,0
631,2024-03,2024-01,0
631,2024-03,2024-02,0
631,2024-03,2024-03,0
631,2024-03,2024-04,0
631,2024-03,2024-05,0
631,2024-03,2024-06,1
632,2024-03,2024-01,0
632,2024-03,2024-02,0
632,2024-03,2024-03,0
632,2024-03,2024-04,0
632,2024-03,2024-05,0
632,2024-03,2024-06,0
633,2024-06,2024-01,0
633,2024-06,2024-02,0
633,2024-06,2024-03,0
633,2024-06,2024-04,0
633,2024-06,2024-05,0
633,2024-06,2024-06,0
634,2024-03,2024-01,0
634,2024-03,2024-02,0
634,2024-03,2024-03,0
634,2024-03,2024-04,0
634,2024-03,2024-05,0
634,2024-03,2024-06,0
635,2024-02,2024-01,0
635,2024-02,2024-02,0
635,2024-02,2024-03,1
635,2024-02,2024-04,1
635,2024-02,2024-05,1
635,2024-02,2024-06,0
636,2024-05,2024-01,0
636,2024-05,2024-02,0
636,2024-05,2024-03,0
636,2024-05,2024-04,0
636,2024-05,2024-05,1
636,2024-05,2024-06,0
637,2024-01,2024-01,0
637,2024-01,2024-02,0
637,2024-01,2024-03,1
637,2024-01,2024-04,0
637,2024-01,2024-05,0
637,2024-01,2024-06,0
638,2024-04,2024-01,0
638,2024-04,2024-02,0
638,2024-04,2024-03,0
638,2024-04,2024-04,0
638,2024-04,2024-05,0
638,2024-04,2024-06,0
639,2024-05,2024-01,0
639,2024-05,2024-02,0
639,2024-05,2024-03,0
639,2024-05,2024-04,0
639,2024-05,2024-05,0
639,2024-05,2024-06,1
640,2024-05,2024-01,0
640,2024-05,2024-02,0
640,2024-05,2024-03,0
640,2024-05,2024-04,0
640,2024-05,2024-05,1
640,2024-05,2024-06,1
641,2024-01,2024-01,0
641,2024-01,2024-02,1
641,2024-01,2024-03,1
641,2024-01,2024-04,1
641,2024-01,2024-05,1
641,2024-01,2024-06,1
642,2024-06,2024-01,0
642,2024-06,2024-02,0
642,2024-06,2024-03,0
642,2024-06,2024-04,0
642,2024-06,2024-05,0
642,2024-06,2024-06,1
643,2024-04,2024-01,0
643,2024-04,2024-02,0
643,2024-04,2024-03,0
643,2024-04,2024-04,1
643,2024-04,2024-05,0
643,2024-04,2024-06,1
644,2024-05,2024-01,0
644,2024-05,2024-02,0
644,2024-05,2024-03,0
644,2024-05,2024-04,0
644,2024-05,2024-05,0
644,2024-05,2024-06,0
645,2024-02,2024-01,0
645,2024-02,2024-02,0
645,2024-02,2024-03,0
645,2024-02,2024-04,0
645,2024-02,2024-05,1
645,2024-02,2024-06,1
646,2024-02,2024-01,0
646,2024-02,2024-02,1
646,2024-02,2024-03,1
646,2024-02,2024-04,0
646,2024-02,2024-05,0
646,2024-02,2024-06,1
647,2024-04,2024-01,0
647,2024-04,2024-02,0
647,2024-04,2024-03,0
647,2024-04,2024-04,1
647,2024-04,2024-05,1
647,2024-04,2024-06,1
648,2024-04,2024-01,0
648,2024-04,2024-02,0
648,2024-04,2024-03,0
648,2024-04,2024-04,1
648,2024-04,2024-05,0
648,2024-04,2024-06,1
649,2024-03,2024-01,0
649,2024-03,2024-02,0
649,2024-03,2024-03,0
649,2024-03,2024-04,1
649,2024-03,2024-05,0
649,2024-03,2024-06,1
650,2024-02,2024-01,0
650,2024-02,2024-02,0
650,2024-02,2024-03,1
650,2024-02,2024-04,0
650,2024-02,2024-05,1
650,2024-02,2024-06,1
651,2024-03,2024-01,0
651,2024-03,2024-02,0
651,2024-03,2024-03,0
651,2024-03,2024-04,1
651,2024-03,2024-05,0
651,2024-03,2024-06,0
652,2024-01,2024-01,1
652,2024-01,2024-02,1
652,2024-01,2024-03,0
652,2024-01,2024-04,1
652,2024-01,2024-05,1
652,2024-01,2024-06,1
653,2024-01,2024-01,0
653,2024-01,2024-02,1
653,2024-01,2024-03,0
653,2024-01,2024-04,1
653,2024-01,2024-05,1
653,2024-01,2024-06,0
654,2024-02,2024-01,0
654,2024-02,2024-02,0
654,2024-02,2024-03,1
654,2024-02,2024-04,1
654,2024-02,2024-05,0
654,2024-02,2024-06,0
655,2024-06,2024-01,0
655,2024-06,2024-02,0
655,2024-06,2024-03,0
655,2024-06,2024-04,0
655,2024-06,2024-05,0
655,2024-06,2024-06,0
656,2024-03,2024-01,0
656,2024-03,2024-02,0
656,2024-03,2024-03,0
656,2024-03,2024-04,1
656,2024-03,2024-05,0
656,2024-03,2024-06,1
657,2024-02,2024-01,0
657,2024-02,2024-02,1
657,2024-02,2024-03,0
657,2024-02,2024-04,1
657,2024-02,2024-05,1
657,2024-02,2024-06,0
658,2024-01,2024-01,0
658,2024-01,2024-02,1
658,2024-01,2024-03,1
658,2024-01,2024-04,1
658,2024-01,2024-05,1
658,2024-01,2024-06,1
659,2024-01,2024-01,1
659,2024-01,2024-02,1
659,2024-01,2024-03,1
659,2024-01,2024-04,1
659,2024-01,2024-05,1
659,2024-01,2024-06,1
660,2024-03,2024-01,0
660,2024-03,2024-02,0
660,2024-03,2024-03,0
660,2024-03,2024-04,1
660,2024-03,2024-05,0
660,2024-03,2024-06,1
661,2024-02,2024-01,0
661,2024-02,2024-02,0
661,2024-02,2024-03,1
661,2024-02,2024-04,0
661,2024-02,2024-05,1
661,2024-02,2024-06,1
662,2024-06,2024-01,0
662,2024-06,2024-02,0
662,2024-06,2024-03,0
662,2024-06,2024-04,0
662,2024-06,2024-05,0
662,2024-06,2024-06,0
663,2024-03,2024-01,0
663,2024-03,2024-02,0
663,2024-03,2024-03,0
663,2024-03,2024-04,1
663,2024-03,2024-05,0
663,2024-03,2024-06,1
664,2024-06,2024-01,0
664,2024-06,2024-02,0
664,2024-06,2024-03,0
664,2024-06,2024-04,0
664,2024-06,2024-05,0
664,2024-06,2024-06,1
665,2024-02,2024-01,0
665,2024-02,2024-02,0
665,2024-02,2024-03,1
665,2024-02,2024-04,1
665,2024-02,2024-05,0
665,2024-02,2024-06,0
666,2024-05,2024-01,0
